chr,start,end,hervd_name,intact_ENV,intact_POL,intact_GAG,SNP,SNP_phenotype,dist_from_SNP,virus_length_bp,nearest_gene,dist_nearest_gene
chr9,115135481,115139205,"ERV_4175485_MLT2A1,HERVL_int",FALSE,TRUE,FALSE,None,None,-1,3724,HSDL2,2983
chr9,115154233,115162386,"ERV_4175505_HERVK11_int,MER11A",TRUE,TRUE,TRUE,None,None,-1,8153,HSDL2,19999
chr9,117936931,117942625,"ERV_4177979_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5694,LOC101928748,36243
chr9,118236533,118240765,ERV_4093413_HERVH_int,TRUE,TRUE,TRUE,None,None,-1,4232,,71610
chr9,118601457,118607234,"ERV_4178449_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5777,LINC00474,43206
chr9,119468952,119472173,ERV_4094791_LTR53_int,FALSE,TRUE,FALSE,None,None,-1,3221,TRIM32,5373
chr9,121247911,121253692,"ERV_4180463_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,5781,LINC02578,188256
chr9,124552281,124559048,"ERV_4100521_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,6767,DAB2IP,4472
chr9,125292886,125298438,"ERV_4183878_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5552,OR1N1,3314
chr9,128836729,128842693,"ERV_4186657_LTR7,HERVH_int",FALSE,TRUE,TRUE,rs888219,NAN,-1,5964,PBX3,107073
chr9,129329811,129338218,"ERV_4186979_MLT2B1,ERVL-B4_int",FALSE,TRUE,FALSE,None,None,-1,8407,LMX1B,37988
chr9,131612515,131619736,"ERV_4108422_HERVK_int,LTR5B",TRUE,TRUE,FALSE,rs10988217,NAN,-1,7221,KYAT1,4486
chr9,132350446,132356949,ERV_4189940_HERVFH19_int,TRUE,TRUE,TRUE,None,None,-1,6503,NTMT1,14213
chr9,134422601,134427323,"ERV_4111570_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,4722,PRRT1B,6414
chr9,134555760,134561208,"ERV_4111669_HERVK9_int,MER9a2",TRUE,TRUE,TRUE,None,None,-1,5448,RAPGEF1,29469
chr9,135907930,135913225,ERV_4192951_HERVI_int,TRUE,FALSE,FALSE,rs1076160,NAN,-1,5295,LOC105376306,2121
chr9,135951213,135955470,"ERV_4192981_HERV3_int,LTR61",TRUE,TRUE,FALSE,None,None,-1,4257,CELP,2455
chr9,136052940,136057478,ERV_4193051_ERV24_Prim_int,TRUE,TRUE,TRUE,None,None,-1,4538,GBGT1,13639
chr9,137815870,137820415,"ERV_4114691_HERVL_int,MLT2A2",FALSE,TRUE,FALSE,None,None,-1,4545,FCN1,6112
chr9,138182451,138188113,"ERV_4114967_HERVP71A_int,LTR71B",FALSE,TRUE,TRUE,None,None,-1,5662,C9orf62,46981
chr9,138328931,138336338,"ERV_4194209_HERVE_int,LTR2C",TRUE,TRUE,TRUE,None,None,-1,7407,PPP1R26-AS1,18225
chr9,138548260,138554765,"ERV_4115284_PABL_B_int,PABL_B",FALSE,TRUE,TRUE,None,None,-1,6505,LCN9,402
chr9,139674766,139684228,"ERV_4194755_HERVK_int,LTR5B",TRUE,TRUE,TRUE,None,None,-1,9462,TMEM141,1567
chr9,140738392,140744929,"ERV_4116927_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,6537,MIR602,5424
chr9,140826704,140841892,"ERV_4195481_HERV4_I_int,MER51A",FALSE,TRUE,TRUE,None,None,-1,15188,LOC105376331,3811
chrX,3471183,3478202,"ERV_4325625_HERVH_int,LTR7Y",TRUE,TRUE,TRUE,rs1635239,NAN,-1,7019,SNORA48B,20891
chrX,3884357,3893768,ERV_4200560_HERVE_a_int,TRUE,TRUE,TRUE,None,None,-1,9411,FAM239B,45574
chrX,4458515,4464374,"ERV_4326325_HERVH_int,LTR7Y",TRUE,TRUE,TRUE,None,None,-1,5859,LOC101928201,80866
chrX,4809655,4815379,"ERV_4201590_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5724,LOC101928201,258042
chrX,6190261,6195986,"ERV_4327304_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5725,LOC105373156,41929
chrX,7617210,7622116,"ERV_4328203_LTR17,HERV17_int",TRUE,FALSE,FALSE,None,None,-1,4906,VCX,188186
chrX,7942904,7948024,"ERV_4204704_MLT2A1,HERVL_int",FALSE,TRUE,FALSE,None,None,-1,5120,PNPLA4,47124
chrX,9777133,9784027,"ERV_4329444_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6894,SHROOM2,29559
chrX,12957984,12963663,"ERV_4209410_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,5679,TLR8-AS1,3435
chrX,16062843,16068542,"ERV_4333705_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5699,GRPR,73145
chrX,16197325,16202576,"ERV_4333803_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5251,MAGEB17,7738
chrX,16234996,16240393,"ERV_4333831_HERVH_int,LTR7B",FALSE,TRUE,TRUE,None,None,-1,5397,MAGEB17,45409
chrX,20055325,20058471,"ERV_4216352_HERVL_int,MLT2A2",FALSE,TRUE,FALSE,None,None,-1,3146,MIR23C,20020
chrX,20886350,20890408,"ERV_4217133_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,4058,CNKSR2,502127
chrX,25911282,25918586,"ERV_4221622_HERVK22_int,LTR22A",TRUE,TRUE,TRUE,None,None,-1,7304,MAGEB18,237873
chrX,26059982,26064573,ERV_4221722_HERV9NC_int,TRUE,TRUE,TRUE,None,None,-1,4591,MAGEB18,91886
chrX,26518118,26522371,ERV_4222052_HERV9NC_int,TRUE,TRUE,TRUE,None,None,-1,4253,VENTXP1,54082
chrX,27304340,27313095,"ERV_4341441_LTR7C,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,8755,PPP4R3C,165228
chrX,28520712,28526023,"ERV_4342164_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5311,MIR6134,6932
chrX,28910237,28916296,"ERV_4342418_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,6059,IL1RAPL1,310734
chrX,29993663,29999382,"ERV_4224993_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,5719,IL1RAPL1,18828
chrX,30121730,30127404,"ERV_4225079_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5674,MAGEB2,106275
chrX,30467049,30473002,"ERV_4343427_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5953,CXorf21,103923
chrX,31395839,31401487,"ERV_4226263_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5648,DMD,110768
chrX,33928075,33933061,"ERV_4228454_PABL_B_int,PABL_B",TRUE,TRUE,TRUE,None,None,-1,4986,FAM47A,214807
chrX,34106012,34108104,ERV_4228575_MER52_int,TRUE,TRUE,TRUE,None,None,-1,2092,FAM47A,39764
chrX,34814141,34821601,"ERV_4229131_HERVK11_int,MER11C",TRUE,TRUE,TRUE,None,None,-1,7460,TMEM47,138739
chrX,35001981,35009831,"ERV_4345873_MER41C,PRIMA41_int",TRUE,TRUE,TRUE,None,None,-1,7850,FAM47B,38949
chrX,37317683,37320501,"ERV_4347116_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,2818,PRRG1,1135
chrX,37325849,37330315,ERV_4230961_PABL_B_int,TRUE,TRUE,TRUE,None,None,-1,4466,PRRG1,9301
chrX,40651511,40664771,ERV_4349636_MER52_int,TRUE,TRUE,TRUE,None,None,-1,13260,LOC100132831,25698
chrX,42020596,42024077,"ERV_4350762_MER11B,HERVK11_int",TRUE,TRUE,FALSE,None,None,-1,3481,CASK,237789
chrX,42622016,42629793,ERV_4235959_HERVFH19_int,FALSE,TRUE,TRUE,None,None,-1,7777,PPP1R2C,6823
chrX,43312899,43320662,"ERV_4236461_MER34D,MER34_int",FALSE,TRUE,TRUE,None,None,-1,7763,MAOA,193492
chrX,46046330,46049044,"ERV_4238943_LTR17,HERV17_int",FALSE,TRUE,TRUE,None,None,-1,2714,LINC01186,136314
chrX,46345952,46349757,"ERV_4353675_HERVK11_int,MER11C",FALSE,TRUE,TRUE,None,None,-1,3805,ZNF674,7402
chrX,47144748,47153532,"ERV_4354329_HERVFH19_int,LTR19B",TRUE,TRUE,TRUE,None,None,-1,8784,USP11,37021
chrX,48996302,49005343,"ERV_4355974_HERVE_int,LTR2C",TRUE,TRUE,TRUE,None,None,-1,9041,MAGIX,13837
chrX,49166085,49172546,ERV_4242484_HERV15_int,TRUE,TRUE,TRUE,None,None,-1,6461,GAGE12J,5962
chrX,50073461,50081256,ERV_4356739_HERVE_a_int,TRUE,TRUE,TRUE,None,None,-1,7795,CCNB3,21452
chrX,50907050,50909806,ERV_4357247_PRIMA4_int,FALSE,TRUE,TRUE,None,None,-1,2756,LINC01284,46363
chrX,51086040,51091539,"ERV_4357325_ERVL-B4_int,MLT2D",FALSE,TRUE,FALSE,None,None,-1,5499,NUDT10,5663
chrX,51118148,51121042,ERV_4357336_ERV24B_Prim_int,TRUE,TRUE,TRUE,None,None,-1,2894,EZHIP,28757
chrX,51199645,51204421,ERV_4243991_HUERS-P3_int,FALSE,TRUE,TRUE,None,None,-1,4776,NUDT11,28441
chrX,52597186,52607860,"ERV_4358026_HERV1_LTRb,HERV1_I_int",FALSE,TRUE,TRUE,None,None,-1,10674,SSX8P,44124
chrX,53188296,53193020,"ERV_4358467_LTR3A,HERVK3_int",TRUE,TRUE,TRUE,None,None,-1,4724,KANTR,11106
chrX,53509560,53518575,ERV_4358760_ERVL_int,FALSE,TRUE,FALSE,None,None,-1,9015,HUWE1,40481
chrX,55636956,55646098,"ERV_4360216_MLT2A1,HERVL_int",FALSE,TRUE,FALSE,None,None,-1,9142,FOXR2,3734
chrX,55768132,55777047,"ERV_4360290_ERVL-B4_int,MLT2D",FALSE,TRUE,TRUE,None,None,-1,8915,RRAGB,17075
chrX,55814840,55819880,"ERV_4360317_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,5040,RRAGB,29633
chrX,56051387,56058150,ERV_4360453_HERVE_a_int,TRUE,TRUE,TRUE,None,None,-1,6763,KLF8,123433
chrX,56694758,56707731,"ERV_4360789_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,12973,NBDY,47944
chrX,56889066,56901852,"ERV_4248496_HERVL32_int,LTR32",FALSE,TRUE,TRUE,None,None,-1,12786,NBDY,43454
chrX,56968855,56981768,"ERV_4248530_MER11B,HERVK11_int",TRUE,TRUE,TRUE,None,None,-1,12913,SPIN3,19784
chrX,57068103,57072626,"ERV_4360925_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,4523,SPIN3,46129
chrX,57129414,57135848,"ERV_4248616_LTR3A,HERVK3_int",TRUE,TRUE,TRUE,None,None,-1,6434,SPIN2B,10266
chrX,57229451,57235489,"ERV_4360980_HERVK9_int,MER9a3",TRUE,TRUE,TRUE,None,None,-1,6038,SPIN2A,65393
chrX,57245361,57251322,"ERV_4248654_HERVH48_int,MER48",FALSE,TRUE,TRUE,None,None,-1,5961,FAAH2,61787
chrX,57424992,57432043,"ERV_4361050_LTR17,HERV17_int",TRUE,TRUE,TRUE,None,None,-1,7051,FAAH2,90634
chrX,57795610,57803065,ERV_4248918_MER57A_int,TRUE,TRUE,FALSE,None,None,-1,7455,NLRP2B,88917
chrX,57799418,57801607,ERV_4248919_ERV24_Prim_int,FALSE,TRUE,TRUE,None,None,-1,2189,NLRP2B,92725
chrX,58071356,58078975,"ERV_4249040_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,7619,ZXDA,134289
chrX,61927087,61936569,"ERV_4361343_HERVK11D_int,MER11D",TRUE,TRUE,TRUE,None,None,-1,9482,SPIN4,630537
chrX,61959549,61962054,"ERV_4249158_HERVK_int,LTR5B",TRUE,TRUE,TRUE,None,None,-1,2505,SPIN4,605052
chrX,61973105,61979208,"ERV_4361347_HERVK9_int,MER9a3",TRUE,TRUE,TRUE,None,None,-1,6103,SPIN4,587898
chrX,62260007,62263075,ERV_4361429_PRIMA41_int,FALSE,TRUE,TRUE,None,None,-1,3068,SPIN4,304031
chrX,62303304,62305958,ERV_4249276_HERV4_I_int,FALSE,TRUE,TRUE,None,None,-1,2654,SPIN4,261148
chrX,62494178,62498912,ERV_4249358_MER84_int,TRUE,TRUE,TRUE,None,None,-1,4734,SPIN4,68194
chrX,62577892,62584508,"ERV_4361505_HERVK22_int,LTR22B1",TRUE,TRUE,TRUE,None,None,-1,6616,SPIN4,6681
chrX,62648256,62654441,ERV_4361536_LTR46_int,FALSE,TRUE,TRUE,None,None,-1,6185,LINC01278,8004
chrX,63433267,63438846,ERV_4361901_ERVL-B4_int,FALSE,TRUE,TRUE,None,None,-1,5579,ASB12,5227
chrX,63670540,63674836,"ERV_4362026_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,4296,MTMR8,55208
chrX,63846046,63852425,"ERV_4250302_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6379,MTMR8,230714
chrX,63870976,63877545,"ERV_4250312_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,6569,MTMR8,255644
chrX,63957121,63963731,"ERV_4362147_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6610,ZC4H2,171950
chrX,64001102,64006712,"ERV_4362161_HERVK22_int,LTR22A",TRUE,TRUE,TRUE,None,None,-1,5610,ZC4H2,128969
chrX,64003533,64006260,ERV_4362162_HERVK22_int,TRUE,TRUE,TRUE,None,None,-1,2727,ZC4H2,129421
chrX,64062395,64070966,"ERV_4250428_HERVFH21_int,LTR21C",FALSE,TRUE,TRUE,None,None,-1,8571,ZC4H2,64715
chrX,64349180,64354981,"ERV_4362351_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5801,ZC4H2,94559
chrX,64581469,64585829,"ERV_4250694_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,4360,ZC3H12B,122785
chrX,64660049,64663220,ERV_4362447_HERVK9_int,FALSE,TRUE,TRUE,None,None,-1,3171,ZC3H12B,45394
chrX,65517020,65519299,"ERV_4363033_LTR17,HERV17_int",FALSE,TRUE,TRUE,None,None,-1,2279,HEPH,28315
chrX,65684132,65686184,ERV_4363100_HERVK_int,TRUE,TRUE,TRUE,None,None,-1,2052,EDA2R,129294
chrX,65699666,65707386,"ERV_4363107_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,7720,EDA2R,108092
chrX,65754035,65761944,"ERV_4251547_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,7909,EDA2R,53534
chrX,68916879,68923690,"ERV_4365042_HERVH48_int,MER48",TRUE,TRUE,TRUE,None,None,-1,6811,EDA,87734
chrX,69085067,69091561,"ERV_4365151_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6494,EDA,4119
chrX,70484230,70492681,"ERV_4256040_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,8451,ZMYM3,9183
chrX,70490122,70492147,ERV_4256041_HERVH_int,TRUE,TRUE,TRUE,None,None,-1,2025,NONO,10894
chrX,70714936,70719850,ERV_4366345_HERV9_int,FALSE,TRUE,TRUE,None,None,-1,4914,INGX,2637
chrX,70919823,70922324,ERV_4256526_HERVK22_int,TRUE,TRUE,TRUE,None,None,-1,2501,LINC00891,3433
chrX,70998951,71001451,ERV_4366532_HERVK22_int,TRUE,TRUE,TRUE,None,None,-1,2500,LOC100132741,3433
chrX,71440734,71449758,ERV_4257019_HERVFH19_int,FALSE,TRUE,TRUE,None,None,-1,9024,ERCC6L,18143
chrX,72385290,72391953,"ERV_4367408_MLT2A1,HERVL_int",FALSE,TRUE,FALSE,None,None,-1,6663,NAP1L6P,37371
chrX,72476790,72483923,"ERV_4367431_HERVI_int,LTR10D",TRUE,TRUE,TRUE,None,None,-1,7133,NAP1L2,42103
chrX,72538157,72544974,"ERV_4367443_MER9a1,HERVK9_int",TRUE,TRUE,TRUE,None,None,-1,6817,NAP1L2,103470
chrX,72747236,72753783,"ERV_4257994_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,6547,MAP2K4P1,9673
chrX,72878708,72886036,"ERV_4367565_HERVK22_int,LTR22C0",TRUE,TRUE,TRUE,None,None,-1,7328,CHIC1,28236
chrX,73021293,73029220,"ERV_4367630_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,7927,XIST,11265
chrX,73341434,73350354,"ERV_4367799_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,8920,JPX,51215
chrX,73397834,73402327,"ERV_4258386_LTR3A,HERVK3_int",TRUE,TRUE,TRUE,None,None,-1,4493,MIR421,35884
chrX,74392372,74399920,"ERV_4368319_LTR12C,HERV9NC_int",FALSE,TRUE,TRUE,None,None,-1,7548,ABCB7,16254
chrX,74423284,74432015,"ERV_4368328_LTR46_int,LTR46",FALSE,TRUE,TRUE,None,None,-1,8731,ABCB7,47166
chrX,74689853,74694478,"ERV_4259318_MLT2A1,HERVL_int",FALSE,TRUE,FALSE,None,None,-1,4625,ZDHHC15,24327
chrX,74851382,74857569,"ERV_4368492_LTR7C,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,6187,TTC3P1,102803
chrX,75075801,75079408,"ERV_4368568_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,3607,MAGEE2,70712
chrX,75118132,75124908,"ERV_4368581_LTR17,HERV17_int",FALSE,TRUE,TRUE,None,None,-1,6776,MAGEE2,113043
chrX,75183494,75189691,"ERV_4368604_HERVH48_int,MER48",FALSE,TRUE,TRUE,None,None,-1,6197,MAGEE2,178405
chrX,75732268,75738825,"ERV_4259735_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,6557,MAGEE1,80533
chrX,75758703,75777840,"ERV_4368805_LTR9D,HUERS-P3_int",TRUE,TRUE,TRUE,None,None,-1,19137,MIR325HG,100358
chrX,76016891,76023562,"ERV_4259857_HERVL18_int,LTR18C",FALSE,TRUE,FALSE,None,None,-1,6671,MIR384,116135
chrX,76298060,76302351,"ERV_4260013_HERVK9_int,MER9a2",TRUE,TRUE,TRUE,None,None,-1,4291,MIR325HG,63103
chrX,76303015,76307092,"ERV_4260015_HERVP71A_int,LTR71B",FALSE,TRUE,FALSE,None,None,-1,4077,MIR325HG,68058
chrX,76342153,76348996,"ERV_4260039_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6843,MIR325HG,107196
chrX,76514505,76522601,ERV_4260130_HERVE_a_int,TRUE,TRUE,TRUE,None,None,-1,8096,FGF16,187041
chrX,77073397,77075742,"ERV_4369299_MER41C,PRIMA41_int",FALSE,TRUE,FALSE,None,None,-1,2345,MAGT1,5501
chrX,77468790,77473631,"ERV_4369653_HERVK22_int,LTR22A",TRUE,TRUE,TRUE,None,None,-1,4841,CYSLTR1,53333
chrX,78980427,78981844,ERV_4261843_HERV4_I_int,TRUE,TRUE,TRUE,None,None,-1,1417,TBX22,288407
chrX,78991944,78994592,"ERV_4261847_HERVL_int,MLT2A2",FALSE,TRUE,FALSE,None,None,-1,2648,TBX22,275659
chrX,79074129,79084305,"ERV_4370360_PRIMA4_int,PRIMA4_LTR",TRUE,TRUE,TRUE,None,None,-1,10176,TBX22,185946
chrX,79104232,79110941,"ERV_4261883_HERVL_int,MLT2A1,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,6709,TBX22,159310
chrX,79211390,79218607,"ERV_4261938_LTR17,HERV17_int",FALSE,TRUE,TRUE,None,None,-1,7217,TBX22,51644
chrX,79298133,79303774,"ERV_4261991_HERVK9_int,MER9a3",TRUE,TRUE,TRUE,None,None,-1,5641,TBX22,10860
chrX,79724560,79727783,"ERV_4262253_HERVK22_int,LTR22B1",FALSE,TRUE,TRUE,None,None,-1,3223,TENT5D,23750
chrX,79733063,79739314,ERV_4262256_HUERS-P3_int,FALSE,TRUE,TRUE,None,None,-1,6251,TENT5D,32253
chrX,79778310,79783682,"ERV_4262289_HERVL_int,MLT2A2",FALSE,TRUE,FALSE,None,None,-1,5372,TENT5D,77500
chrX,80212267,80214362,ERV_4370842_MER57A_int,TRUE,TRUE,TRUE,None,None,-1,2095,BRWD3,146891
chrX,80871016,80877190,"ERV_4262972_HERVL_int,MLT2A2",FALSE,TRUE,FALSE,None,None,-1,6174,SH3BGRL,316970
chrX,81398277,81401618,ERV_4263299_HERVFH19_int,FALSE,TRUE,TRUE,None,None,-1,3341,SH3BGRL,844231
chrX,81617391,81629376,"ERV_4371457_HERVL18_int,LTR18A",FALSE,TRUE,FALSE,None,None,-1,11985,SH3BGRL,1063345
chrX,81903113,81907467,"ERV_4371594_HUERS-P3_int,LTR9A1",FALSE,TRUE,TRUE,None,None,-1,4354,POU3F4,855830
chrX,81982215,81988413,"ERV_4263606_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,6198,POU3F4,774884
chrX,82182867,82186993,ERV_4263742_MER52_int,TRUE,TRUE,TRUE,None,None,-1,4126,POU3F4,576304
chrX,82262627,82270953,"ERV_4371740_HUERS-P3_int,LTR9A1",TRUE,TRUE,TRUE,None,None,-1,8326,POU3F4,492344
chrX,82427457,82433368,"ERV_4371816_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,5911,POU3F4,329929
chrX,83256396,83270820,"ERV_4264428_PRIMA4_int,PRIMA4_LTR",FALSE,TRUE,TRUE,None,None,-1,14424,RPS6KA6,42533
chrX,83993508,84000121,"ERV_4264899_HERVFH21_int,LTR21A",TRUE,TRUE,TRUE,None,None,-1,6613,UBE2DNL,189035
chrX,85561406,85567866,"ERV_4265901_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6460,DACH2,49896
chrX,85665982,85670061,"ERV_4373230_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,4079,DACH2,152091
chrX,86125654,86130023,"ERV_4266238_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,4369,DACH2,38049
chrX,86236887,86242490,"ERV_4266311_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5603,DACH2,149282
chrX,86477816,86483709,"ERV_4266472_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,5893,KLHL4,289095
chrX,86604081,86611065,"ERV_4373655_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,6984,KLHL4,161739
chrX,86936680,86942655,"ERV_4266755_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5975,KLHL4,11630
chrX,87131718,87134293,ERV_4266879_HERVL_int,FALSE,TRUE,FALSE,None,None,-1,2575,KLHL4,206668
chrX,88097311,88103855,"ERV_4374351_HERVK14_int,LTR14B",TRUE,TRUE,TRUE,None,None,-1,6544,CPXCR1,87525
chrX,88834056,88842419,"ERV_4374731_HERV3_int,LTR76",FALSE,TRUE,TRUE,None,None,-1,8363,TGIF2LX,334487
chrX,89241912,89248087,"ERV_4374896_LTR27D,MER52_int",FALSE,TRUE,TRUE,None,None,-1,6175,TGIF2LX,64030
chrX,89470622,89478707,"ERV_4374991_LTR46_int,LTR46",FALSE,TRUE,TRUE,None,None,-1,8085,TGIF2LX,292740
chrX,89531682,89538364,"ERV_4375011_MER50_int,MER50",FALSE,TRUE,TRUE,None,None,-1,6682,TGIF2LX,353800
chrX,89885589,89888990,"ERV_4268691_HERVL_int,MLT2A1,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,3401,TGIF2LX,707707
chrX,90028312,90034165,"ERV_4375214_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5853,PABPC5-AS1,635736
chrX,90313846,90320209,"ERV_4268958_MLT2A1,HERVL_int",FALSE,TRUE,FALSE,None,None,-1,6363,PABPC5-AS1,349692
chrX,90601321,90604256,"ERV_4269127_HERVL_int,MLT2A2",FALSE,TRUE,FALSE,None,None,-1,2935,PABPC5-AS1,65645
chrX,91355239,91360925,"ERV_4375754_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5686,PCDH11X,270466
chrX,91528082,91533803,"ERV_4375869_HERVH_int,LTR7Y",TRUE,TRUE,TRUE,None,None,-1,5721,PCDH11X,350147
chrX,91947206,91948879,ERV_4376040_HERV4_I_int,FALSE,TRUE,TRUE,None,None,-1,1673,PCDH11X,68977
chrX,92079427,92084344,"ERV_4270019_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,4917,PCDH11X,201198
chrX,92277958,92283633,"ERV_4270173_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,5675,PCDH11X,399729
chrX,92358151,92376523,"ERV_4376206_LTR24B,ERV24B_Prim_int",FALSE,TRUE,TRUE,None,None,-1,18372,PCDH11X,479922
chrX,92684667,92693490,"ERV_4270438_HERVE_int,LTR2C",TRUE,TRUE,TRUE,None,None,-1,8823,NAP1L3,232438
chrX,93212314,93218890,"ERV_4270829_HERVL_int,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,6576,FAM133A,245041
chrX,93263758,93272579,"ERV_4376660_PABL_B_int,PABL_B",FALSE,TRUE,TRUE,None,None,-1,8821,FAM133A,296485
chrX,93732519,93734238,ERV_4271225_HERVL_int,FALSE,TRUE,FALSE,None,None,-1,1719,MIR548M,583901
chrX,93745327,93753447,"ERV_4271230_HERVK22_int,LTR22B1",TRUE,TRUE,TRUE,None,None,-1,8120,MIR548M,564692
chrX,93953819,93959649,"ERV_4377030_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5830,MIR548M,358490
chrX,94074010,94083531,"ERV_4377092_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,9521,MIR548M,234608
chrX,94358648,94364259,"ERV_4377195_HERVK9_int,MER9a3",TRUE,TRUE,TRUE,None,None,-1,5611,MIR548M,40423
chrX,94967618,94970948,"ERV_4272011_MLT2A1,HERVL_int",FALSE,TRUE,FALSE,None,None,-1,3330,BRDTP1,621136
chrX,95214031,95220913,"ERV_4377533_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6882,BRDTP1,371171
chrX,95879024,95885447,"ERV_4272729_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,6423,DIAPH2,54214
chrX,97096480,97104422,"ERV_4273783_HERV-Fc2_LTR,HERV-Fc2_int",TRUE,TRUE,TRUE,None,None,-1,7942,DIAPH2,236484
chrX,97542856,97544245,"ERV_4274102_HERVH_int,LTR7B",FALSE,TRUE,TRUE,None,None,-1,1389,DIAPH2,682860
chrX,97779244,97785094,"ERV_4379059_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5850,DIAPH2,919248
chrX,97910059,97916586,"ERV_4274380_MLT2A1,HERVL_int",FALSE,TRUE,FALSE,None,None,-1,6527,DIAPH2,1050063
chrX,98102874,98110213,"ERV_4379230_MLT2A1,HERVL_int",FALSE,TRUE,FALSE,None,None,-1,7339,DIAPH2,1242878
chrX,98413720,98420201,"ERV_4379364_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,6481,PCDH19,1126440
chrX,99822825,99832243,"ERV_4379945_LTR71A,HERVP71A_int",TRUE,TRUE,TRUE,None,None,-1,9418,TNMD,7689
chrX,100039723,100056073,"ERV_4275947_PRIMA4_int,PRIMA4_LTR",TRUE,TRUE,TRUE,None,None,-1,16350,CSTF2,19274
chrX,100041607,100046853,"ERV_4380071_HERVH_int,LTR7Y,LTR7",FALSE,TRUE,TRUE,None,None,-1,5246,CSTF2,28494
